Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
733,3,1/30/13,8498,855,1,0,0,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct"
1098,2,4/22/14,8565,984,1,0,0,1,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct"
1057,3,8/28/13,8295,961,1,1,0,1,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct"
1026,6,3/7/15,5686,560,1,0,0,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct"
346,1,6/10/13,4348,428,1,0,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
459,5,10/3/14,0,0,0,1,a,0,a,c,2330,NA,NA,0,NA,NA,
1073,5,2/1/13,3562,464,1,0,0,0,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
58,5,3/8/13,4668,425,1,1,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
974,6,9/14/13,5436,517,1,0,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
965,6,4/4/15,2368,315,1,0,0,0,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
616,2,6/18/13,4756,393,1,1,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
436,2,12/17/13,8407,618,1,1,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
1089,4,4/17/14,5211,695,1,1,0,1,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
148,3,8/20/14,4421,607,1,1,0,0,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
313,2,1/21/14,4887,529,1,1,0,0,a,c,2330,NA,NA,0,NA,NA,
646,2,9/3/13,7687,600,1,0,0,1,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
34,4,3/13/14,4098,496,1,0,0,1,a,c,2330,NA,NA,0,NA,NA,
1020,3,1/9/13,4503,515,1,1,0,0,a,c,2330,NA,NA,0,NA,NA,
412,6,6/28/14,3627,412,1,0,0,0,a,c,2330,NA,NA,0,NA,NA,
349,2,6/30/15,5309,416,1,1,0,0,d,c,2330,NA,NA,1,49,2014,"Mar,Jun,Sept,Dec"
8,3,2/12/14,3767,517,1,0,0,0,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
759,3,3/6/13,5270,635,1,1,0,0,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov"
1096,5,1/18/13,4182,546,1,0,0,0,a,c,2330,NA,NA,0,NA,NA,
111,7,4/27/14,0,0,0,0,0,0,d,c,2320,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct"
606,3,3/19/14,4473,505,1,1,0,0,a,a,2320,NA,NA,1,31,2013,"Jan,Apr,Jul,Oct"
244,5,3/13/15,3644,458,1,0,0,0,a,a,2320,NA,NA,1,31,2013,"Jan,Apr,Jul,Oct"
116,7,1/26/14,0,0,0,0,0,0,d,c,2320,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct"
852,4,6/18/15,10696,720,1,1,0,0,d,c,2320,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct"
508,3,10/2/13,3978,560,1,0,0,0,a,a,2320,NA,NA,1,31,2013,"Jan,Apr,Jul,Oct"
459,3,3/20/13,3418,434,1,1,0,0,a,a,2320,NA,NA,1,31,2013,"Jan,Apr,Jul,Oct"
642,7,7/6/14,0,0,0,0,0,0,a,a,2320,NA,NA,1,31,2013,"Jan,Apr,Jul,Oct"
404,2,3/18/14,6833,909,1,1,0,0,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
998,6,3/30/13,3288,423,1,0,0,0,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
1027,1,2/10/14,4358,689,1,0,0,1,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
207,4,7/9/15,4834,674,1,0,0,0,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
495,3,11/19/14,4172,580,1,0,0,0,a,c,2310,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
722,6,2/1/14,6537,565,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,
424,6,7/25/15,3776,461,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,
158,4,3/6/14,6836,748,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,
275,2,12/16/14,10776,953,1,1,0,0,a,a,2300,9,2010,0,NA,NA,
271,6,6/21/14,3750,427,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,
616,4,11/20/14,5437,491,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,
991,6,7/4/15,5463,538,1,0,0,0,a,a,2300,9,2010,0,NA,NA,
721,3,3/20/13,6769,525,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,
736,2,1/6/15,7487,566,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,
318,7,11/30/14,0,0,0,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
43,1,3/9/15,3901,442,1,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
908,2,6/10/14,2187,267,1,0,0,1,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
260,2,4/7/15,9735,796,1,0,0,1,a,c,2290,NA,NA,1,10,2014,"Mar,Jun,Sept,Dec"
517,7,7/6/14,0,0,0,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
811,3,9/25/13,6834,603,1,1,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
283,5,3/14/14,3378,388,1,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
813,6,3/21/15,6443,571,1,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
1075,6,8/23/14,2240,242,1,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
147,6,4/27/13,6719,600,1,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
620,1,6/16/14,10565,816,1,1,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
1006,7,1/12/14,0,0,0,0,0,0,a,c,2290,NA,NA,1,10,2014,"Mar,Jun,Sept,Dec"
711,7,6/29/14,0,0,0,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
273,2,2/11/14,6370,645,1,0,0,0,a,c,2290,NA,NA,1,10,2014,"Mar,Jun,Sept,Dec"
605,7,11/2/14,0,0,0,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
854,4,4/10/14,3542,404,1,0,0,0,a,a,2290,7,2011,1,1,2012,"Jan,Apr,Jul,Oct"
920,5,2/15/13,6616,682,1,0,0,0,a,c,2290,NA,NA,1,10,2014,"Mar,Jun,Sept,Dec"
728,6,11/22/14,8692,736,1,0,0,0,a,c,2290,NA,NA,1,10,2014,"Mar,Jun,Sept,Dec"
1022,3,5/27/15,6396,614,1,0,0,0,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct"
119,3,2/13/13,4666,678,1,0,0,0,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
417,6,1/24/15,2785,393,1,0,0,0,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
965,5,3/22/13,5187,669,1,1,0,1,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
1104,3,7/9/14,3318,421,1,0,0,0,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
575,3,7/22/15,5094,656,1,0,0,0,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
906,4,5/1/14,0,0,0,1,a,0,a,c,2280,NA,NA,1,10,2013,"Mar,Jun,Sept,Dec"
116,5,9/12/14,5248,570,1,0,0,0,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
622,6,1/12/13,3851,504,1,0,0,0,a,c,2270,NA,NA,1,35,2012,"Mar,Jun,Sept,Dec"
807,7,10/20/13,0,0,0,0,0,0,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
614,1,2/18/13,9018,810,1,1,0,1,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
148,1,3/18/13,4938,544,1,1,0,0,a,c,2270,NA,NA,1,35,2012,"Mar,Jun,Sept,Dec"
131,6,7/19/14,3288,367,1,0,0,0,a,c,2270,NA,NA,1,35,2012,"Mar,Jun,Sept,Dec"
568,7,1/5/14,0,0,0,0,0,0,a,c,2270,NA,NA,1,35,2012,"Mar,Jun,Sept,Dec"
459,4,10/16/14,5301,577,1,0,0,1,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
1063,3,1/8/14,7324,667,1,1,0,0,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
922,1,2/25/13,3438,476,1,0,0,0,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct"
935,2,5/7/13,4918,657,1,0,0,0,a,c,2270,NA,NA,1,35,2012,"Mar,Jun,Sept,Dec"
503,5,5/23/14,5633,619,1,1,0,0,a,a,2260,11,2007,0,NA,NA,
644,2,7/23/13,4334,504,1,0,0,1,a,a,2260,11,2007,0,NA,NA,
668,4,7/18/13,5282,607,1,1,0,1,a,a,2260,11,2007,0,NA,NA,
73,2,5/13/14,5675,586,1,0,0,0,a,a,2260,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
824,5,3/13/15,5168,579,1,0,0,0,a,a,2260,11,2007,0,NA,NA,
394,3,12/10/14,8583,990,1,0,0,0,a,a,2260,NA,NA,0,NA,NA,
324,2,6/9/15,5348,571,1,0,0,0,a,a,2260,11,2007,0,NA,NA,
36,2,6/9/15,7101,724,1,0,0,0,a,a,2260,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
804,6,2/23/13,3292,364,1,0,0,0,a,a,2260,11,2007,0,NA,NA,
120,1,2/2/15,15209,1392,1,1,0,0,a,a,2260,NA,NA,0,NA,NA,
838,5,7/17/15,6321,697,1,1,0,0,a,a,2260,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
727,1,3/11/13,8689,1009,1,0,0,0,a,a,2260,NA,NA,0,NA,NA,
710,7,6/15/14,0,0,0,0,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
154,3,3/18/15,15964,1504,1,1,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
351,5,7/24/15,6262,839,1,0,0,1,c,a,2240,9,2009,0,NA,NA,
1013,2,4/8/14,6615,868,1,0,0,0,c,a,2240,9,2009,0,NA,NA,
961,1,2/4/13,23950,2043,1,1,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
320,5,9/5/14,14530,1425,1,1,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
586,6,11/9/13,13793,1368,1,0,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
10,7,7/20/14,0,0,0,0,0,0,c,a,2240,9,2009,0,NA,NA,
1021,1,10/13/14,7500,973,1,0,0,0,c,a,2240,9,2009,0,NA,NA,
157,5,8/16/13,14531,1399,1,1,0,1,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
400,1,10/6/14,9826,1148,1,1,0,0,c,a,2240,9,2009,0,NA,NA,
54,1,5/6/13,8277,1052,1,0,0,0,c,a,2240,9,2009,0,NA,NA,
86,3,8/7/13,6675,906,1,0,0,0,c,a,2240,9,2009,0,NA,NA,
305,6,12/13/14,16488,1600,1,0,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec"
782,3,5/27/15,7027,629,1,0,0,1,a,c,2230,5,2009,1,40,2014,"Jan,Apr,Jul,Oct"
1005,4,9/26/13,4276,547,1,1,0,0,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
1075,5,8/9/13,3775,485,1,0,0,1,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
660,7,8/3/14,0,0,0,0,0,0,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
626,5,2/14/14,4075,575,1,0,0,0,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
367,2,7/8/14,3063,441,1,0,0,0,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
217,3,12/17/14,4669,528,1,1,0,0,a,a,2220,12,2011,1,14,2015,"Jan,Apr,Jul,Oct"
759,2,2/18/14,6823,655,1,1,0,0,d,c,2210,11,2011,0,NA,NA,
601,3,6/17/15,7316,673,1,1,0,0,d,c,2210,11,2011,0,NA,NA,
893,4,7/9/15,5739,593,1,0,0,0,d,c,2210,11,2011,0,NA,NA,
64,7,4/12/15,0,0,0,0,0,0,a,c,2200,12,2010,1,22,2012,"Feb,May,Aug,Nov"
565,5,1/25/13,4689,496,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct"
24,2,3/18/14,6953,634,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct"
227,4,4/10/14,3773,442,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct"
1082,1,2/9/15,3031,415,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct"
618,4,5/29/14,0,0,0,0,a,0,a,c,2200,12,2010,1,22,2012,"Feb,May,Aug,Nov"
893,2,2/5/13,6037,613,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct"
363,1,9/9/13,9907,663,1,1,0,1,a,c,2200,12,2010,1,22,2012,"Feb,May,Aug,Nov"
276,3,1/28/15,6588,460,1,1,0,0,a,c,2200,12,2010,1,22,2012,"Feb,May,Aug,Nov"
24,5,9/13/13,4288,344,1,1,0,0,d,c,2190,12,2007,1,9,2011,"Mar,Jun,Sept,Dec"
261,3,3/5/14,11435,850,1,1,0,1,d,c,2190,9,2003,0,NA,NA,
931,5,3/6/15,7822,1065,1,1,0,0,a,c,2190,9,2013,0,NA,NA,
840,7,4/19/15,0,0,0,0,0,0,a,c,2190,9,2013,0,NA,NA,
601,1,4/21/14,0,0,0,0,b,1,d,c,2190,12,2007,1,9,2011,"Mar,Jun,Sept,Dec"
722,7,5/25/14,0,0,0,0,0,0,a,c,2190,9,2013,0,NA,NA,
578,6,1/18/14,3529,355,1,0,0,0,d,c,2190,12,2007,1,9,2011,"Mar,Jun,Sept,Dec"
458,2,7/15/14,7609,1129,1,1,0,1,a,c,2190,9,2013,0,NA,NA,
122,2,11/4/14,4340,349,1,1,0,0,d,c,2190,12,2007,1,9,2011,"Mar,Jun,Sept,Dec"
1085,2,7/23/13,4908,865,1,0,0,1,a,c,2190,9,2013,0,NA,NA,
232,2,2/5/13,8563,696,1,1,0,0,d,c,2190,9,2003,0,NA,NA,
634,6,1/17/15,3762,470,1,0,0,0,a,c,2180,NA,NA,0,NA,NA,
969,7,3/16/14,0,0,0,0,0,0,a,c,2180,NA,NA,0,NA,NA,
522,3,5/27/15,5521,731,1,0,0,0,a,c,2180,NA,NA,0,NA,NA,
36,6,5/3/14,4504,571,1,0,0,0,a,c,2180,NA,NA,0,NA,NA,
62,4,9/26/13,5893,731,1,1,0,0,a,c,2180,NA,NA,0,NA,NA,
1049,3,3/11/15,5426,755,1,0,0,0,a,c,2180,NA,NA,0,NA,NA,
1115,7,2/1/15,0,0,0,0,0,0,d,c,2180,9,2012,1,40,2012,"Jan,Apr,Jul,Oct"
739,1,8/5/13,7796,751,1,0,0,0,d,c,2180,9,2012,1,40,2012,"Jan,Apr,Jul,Oct"
698,2,9/24/13,4585,525,1,1,0,0,a,a,2170,11,2008,0,NA,NA,
258,4,11/21/13,6319,591,1,1,0,0,d,c,2170,NA,NA,0,NA,NA,
605,3,4/1/15,12415,951,1,1,0,1,d,c,2170,NA,NA,0,NA,NA,
578,3,6/12/13,4596,471,1,0,0,0,d,c,2170,NA,NA,0,NA,NA,
391,2,9/3/13,6144,580,1,0,0,1,d,c,2170,NA,NA,0,NA,NA,
787,3,6/5/13,5298,601,1,1,0,0,a,a,2170,11,2008,0,NA,NA,
766,3,9/4/13,4561,512,1,0,0,0,d,c,2170,NA,NA,0,NA,NA,
828,3,3/20/13,5857,496,1,1,0,0,d,c,2140,7,2013,0,NA,NA,
932,7,4/27/14,0,0,0,0,0,0,a,c,2140,8,2012,0,NA,NA,
562,7,1/26/14,0,0,0,0,0,0,d,c,2140,7,2013,0,NA,NA,
1068,1,4/15/13,5808,546,1,0,0,0,d,c,2140,7,2013,0,NA,NA,
1053,1,8/19/13,4420,795,1,0,0,1,a,c,2140,8,2012,0,NA,NA,
177,5,8/2/13,6059,520,1,1,0,1,d,c,2140,7,2013,0,NA,NA,
705,3,10/22/14,6537,570,1,1,0,1,d,c,2140,7,2013,0,NA,NA,
829,4,12/25/14,0,0,0,0,c,1,a,c,2140,8,2012,0,NA,NA,
90,6,1/19/13,4363,692,1,0,0,0,a,c,2140,8,2012,0,NA,NA,
428,6,6/20/15,8340,654,1,0,0,0,d,c,2140,7,2013,0,NA,NA,
1100,4,10/30/14,5968,531,1,0,0,1,d,c,2140,7,2013,0,NA,NA,
339,7,1/18/15,0,0,0,0,0,0,d,a,2130,12,2008,0,NA,NA,
953,1,9/29/14,8229,694,1,1,0,0,d,a,2130,12,2008,0,NA,NA,
741,4,1/8/15,6126,557,1,1,0,0,d,a,2130,12,2008,0,NA,NA,
702,1,1/7/13,8634,748,1,1,0,0,d,a,2130,12,2008,0,NA,NA,
449,3,3/6/13,6749,635,1,1,0,0,d,a,2130,12,2008,0,NA,NA,
581,4,6/19/14,7332,668,1,1,0,0,d,a,2130,12,2008,0,NA,NA,
408,5,5/16/14,5611,598,1,0,0,0,d,a,2130,12,2008,0,NA,NA,
590,7,1/6/13,0,0,0,0,0,0,a,a,2120,NA,NA,0,NA,NA,
288,4,7/2/15,7804,727,1,1,0,1,a,a,2120,NA,NA,0,NA,NA,
926,3,12/24/14,5207,553,1,0,0,1,a,a,2120,NA,NA,0,NA,NA,
867,2,10/8/13,8557,793,1,1,0,0,a,a,2120,NA,NA,0,NA,NA,
85,2,12/17/13,10697,729,1,1,0,0,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct"
612,3,11/6/13,6983,494,1,1,0,0,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct"
697,6,3/14/15,10609,755,1,0,0,0,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct"
250,2,3/11/14,5814,583,1,0,0,0,d,a,2110,3,2006,0,NA,NA,
161,4,7/24/14,5672,554,1,0,0,1,d,a,2110,3,2006,0,NA,NA,
439,5,4/3/15,0,0,0,1,b,1,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct"
769,6,1/3/15,8211,616,1,0,0,0,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct"
985,7,4/20/14,0,0,0,0,0,0,d,a,2110,3,2006,0,NA,NA,
351,6,9/27/14,7594,766,1,0,0,0,d,a,2110,3,2006,0,NA,NA,
190,1,10/7/13,7686,777,1,1,0,1,a,c,2100,2,2010,0,NA,NA,
775,7,6/2/13,0,0,0,0,0,0,c,c,2100,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
272,1,6/30/14,7212,566,1,1,0,0,c,c,2100,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
291,4,1/29/15,4761,442,1,1,0,0,c,c,2100,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
479,1,2/17/14,6490,582,1,1,0,0,a,a,2100,8,2013,1,14,2011,"Jan,Apr,Jul,Oct"
881,1,11/3/14,8850,877,1,1,0,0,a,c,2100,2,2010,0,NA,NA,
113,1,12/9/13,4481,425,1,0,0,0,c,c,2100,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
667,2,1/14/14,5824,684,1,0,0,0,a,c,2100,2,2010,0,NA,NA,
628,3,2/20/13,5383,541,1,1,0,0,a,a,2100,8,2013,1,14,2011,"Jan,Apr,Jul,Oct"
853,4,1/8/15,5481,625,1,1,0,0,a,c,2100,2,2010,0,NA,NA,
166,1,2/11/13,2102,228,1,0,0,0,a,a,2100,8,2013,1,14,2011,"Jan,Apr,Jul,Oct"
773,6,3/23/13,6565,598,1,0,0,0,c,c,2100,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
669,5,9/13/13,6058,692,1,1,0,0,a,c,2100,2,2010,0,NA,NA,
838,6,5/30/15,2205,249,1,0,0,0,a,a,2100,8,2013,1,14,2011,"Jan,Apr,Jul,Oct"
914,7,9/1/13,0,0,0,0,0,0,a,a,2090,12,2008,0,NA,NA,
1080,5,12/5/14,11270,977,1,1,0,0,a,a,2090,12,2008,0,NA,NA,
506,4,1/15/15,7201,759,1,1,0,0,a,a,2090,12,2008,0,NA,NA,
112,7,11/10/13,0,0,0,0,0,0,a,a,2090,10,2012,1,40,2014,"Jan,Apr,Jul,Oct"
140,2,3/18/14,9731,884,1,1,0,0,a,a,2090,12,2008,0,NA,NA,
4,2,11/26/13,8723,858,1,0,0,0,a,a,2090,12,2008,0,NA,NA,
640,4,7/11/13,3160,345,1,0,0,0,a,a,2090,10,2012,1,40,2014,"Jan,Apr,Jul,Oct"
349,7,7/14/13,0,0,0,0,0,0,a,a,2090,10,2012,1,40,2014,"Jan,Apr,Jul,Oct"
280,6,10/26/13,2654,310,1,0,0,0,a,a,2070,9,2007,0,NA,NA,
770,1,11/4/13,7955,671,1,1,0,0,a,a,2070,9,2007,0,NA,NA,
389,4,4/30/15,8606,835,1,1,0,0,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct"
284,2,5/7/13,5286,618,1,0,0,0,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct"
574,5,2/28/14,4763,533,1,0,0,0,a,a,2070,9,2007,0,NA,NA,
465,3,1/15/14,4741,576,1,0,0,0,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct"
102,1,3/24/14,5276,592,1,0,0,0,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct"
425,6,5/16/15,2612,265,1,0,0,0,a,a,2070,9,2007,0,NA,NA,
803,3,6/4/14,8704,1129,1,1,0,0,a,a,2060,10,2008,0,NA,NA,
807,1,4/22/13,10270,1234,1,1,0,0,a,a,2060,10,2008,0,NA,NA,
235,3,2/18/15,7655,987,1,1,0,1,a,a,2060,10,2008,0,NA,NA,
530,4,3/21/13,5245,792,1,1,0,1,a,a,2060,9,2009,0,NA,NA,
192,3,11/19/14,4863,769,1,0,0,0,a,a,2060,9,2009,0,NA,NA,
303,2,5/26/15,7106,773,1,0,0,1,a,a,2060,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
767,5,12/19/14,12003,1341,1,1,0,0,a,a,2060,10,2008,0,NA,NA,
189,7,6/16/13,0,0,0,0,0,0,a,a,2060,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
435,7,2/3/13,0,0,0,0,0,0,a,a,2060,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
532,6,11/2/13,6729,741,1,0,0,0,a,a,2060,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
996,4,3/20/14,5502,751,1,1,0,0,a,a,2060,9,2009,0,NA,NA,
828,1,11/11/13,5528,803,1,0,0,0,a,a,2060,9,2009,0,NA,NA,
37,4,3/19/15,7122,723,1,1,0,0,a,a,2060,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
1092,1,12/22/14,11433,1452,1,0,0,1,a,a,2060,10,2008,0,NA,NA,
163,3,12/25/13,0,0,0,0,c,1,a,a,2060,10,2008,0,NA,NA,
391,5,3/13/15,5581,811,1,0,0,0,a,a,2060,9,2009,0,NA,NA,
798,2,2/26/13,4635,716,1,0,0,0,a,a,2060,9,2009,0,NA,NA,
621,4,10/9/14,7495,989,1,1,0,0,a,a,2060,10,2008,0,NA,NA,
1046,4,5/16/13,4452,486,1,1,0,0,a,a,2050,3,2007,0,NA,NA,
366,6,2/28/15,3275,324,1,0,0,0,a,a,2050,3,2007,0,NA,NA,
44,2,7/29/14,7285,741,1,1,0,1,a,a,2050,NA,NA,0,NA,NA,
1073,2,1/14/14,5752,769,1,0,0,0,a,a,2050,NA,NA,0,NA,NA,
900,5,5/3/13,5578,530,1,1,0,0,a,a,2050,3,2007,0,NA,NA,
961,7,3/22/15,0,0,0,0,0,0,a,a,2050,NA,NA,0,NA,NA,
902,1,1/26/15,5515,489,1,1,0,0,a,a,2050,3,2007,0,NA,NA,
870,1,11/18/13,9447,957,1,1,0,0,a,a,2050,NA,NA,0,NA,NA,
94,1,6/9/14,0,0,0,0,a,0,a,a,2050,3,2007,0,NA,NA,
328,6,7/11/15,2837,330,1,0,0,0,a,a,2050,3,2007,0,NA,NA,
1021,4,4/24/14,3076,392,1,0,0,1,a,a,2040,11,2008,0,NA,NA,
653,3,2/5/14,4419,501,1,1,0,0,a,a,2040,11,2008,0,NA,NA,
1054,1,1/19/15,6074,736,1,0,0,0,a,a,2040,6,2007,0,NA,NA,
384,6,1/11/14,2072,273,1,0,0,0,a,a,2040,11,2008,0,NA,NA,
1048,2,3/31/15,9758,855,1,1,0,1,a,a,2040,6,2007,0,NA,NA,
715,5,12/27/13,4251,557,1,0,0,1,a,a,2040,11,2008,0,NA,NA,
432,1,4/29/13,9759,981,1,1,0,0,a,a,2040,6,2007,0,NA,NA,
557,1,4/15/13,3175,428,1,0,0,0,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov"
36,5,6/20/14,9912,812,1,1,0,0,a,c,2030,8,2000,0,NA,NA,
143,1,1/5/15,10575,762,1,1,0,1,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
572,5,5/16/14,4326,442,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
358,6,11/8/14,2412,247,1,0,0,0,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov"
345,1,2/11/13,3536,366,1,0,0,1,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
391,3,6/24/15,3972,453,1,0,0,0,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov"
843,6,8/10/13,4459,426,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
184,6,1/11/14,5042,493,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
260,5,2/22/13,4778,446,1,1,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
876,6,2/2/13,4200,439,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
1027,5,11/8/13,5900,491,1,1,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec"
233,2,4/2/13,5762,542,1,0,0,1,a,c,2030,8,2000,0,NA,NA,
55,2,6/4/13,5728,500,1,1,0,0,a,c,2030,8,2000,0,NA,NA,
932,2,5/13/14,5398,520,1,0,0,0,a,c,2030,8,2000,0,NA,NA,
452,5,12/26/14,0,0,0,0,c,1,a,a,2020,2,2011,1,14,2011,"Mar,Jun,Sept,Dec"
