id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
6848,100,3/3/13,Danida,833,DANIDA,36.06254783,-10.63747887,Kwa Rehema,0,Ruvuma / Southern Coast,Lezaboni,Ruvuma,10,5,Namtumbo,Namabengo,230,True,GeoData Consultants Ltd,WUG,,False,1994,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
7054,0,3/26/13,Tasaf,1542,TASAF,34.81269907,-11.116754,Kwa Mzee Mapunda,0,Lake Nyasa,Ndumbi,Ruvuma,10,3,Mbinga,Mikalanga,96,,GeoData Consultants Ltd,WUG,Government,True,2011,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
9363,0,10/28/12,Tasaf,1638,Tasaf,34.58296585,-1.38807421,Kwa Nyansakya,0,Lake Victoria,Makerero,Mara,20,1,Tarime,Nyamwaga,200,True,GeoData Consultants Ltd,,,True,2009,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
41056,20,3/21/11,District Council,375,Handeni Trunk Main(,38.33410725,-5.45738544,Kwa Hassani Ibrahim,6,Pangani,Kwamsaje,Tanga,4,6,Handeni,Ndolwa,150,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1985,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
21887,0,3/27/11,Kkkt,0,KKKT,32.82663124,-9.08953802,Mwembe Christopher,0,Lake Rukwa,Isaweya,Mbeya,12,6,Mbozi,Ihanda,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
1910,0,1/24/13,World Bank,1596,WORLD BANK,35.46224778,-3.71260412,Masieda Primary School,0,Internal,Udhaya A,Manyara,21,3,Mbulu,Masieda,1,True,GeoData Consultants Ltd,VWC,MASIEDA,True,2012,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
12558,0,1/18/13,Tcrs,873,Idara ya maji,35.14083151,-5.90786353,Matoleo,0,Internal,Utemini,Singida,13,3,Manyoni,Maweni,250,True,GeoData Consultants Ltd,,,False,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
12761,5,8/3/13,Germany Republi,1553,CES,37.2610933,-3.1988199,Kwa Thimoth Kwayo,0,Pangani,Namba Moja,Kilimanjaro,3,5,Hai,Machame Mashariki,100,True,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,True,2006,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
5997,0,2/8/13,Ministry Of Water,1323,Idara ya maji,34.52405204,-5.64931623,Shule Ya Msingi,0,Rufiji,Chang'Ombe,Singida,13,3,Manyoni,Sanjaranda,1200,True,GeoData Consultants Ltd,VWC,Sanjaranda water supply,False,1978,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
25971,0,7/27/11,Dadis,0,DWE,33.82690803,-9.48845834,Zahanati,0,Lake Nyasa,Bukinga,Mbeya,12,3,Kyela,Ipande,0,True,GeoData Consultants Ltd,Water authority,Kanga water supplied scheme,True,0,nira/tanira,nira/tanira,handpump,water authority,commercial,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
65898,0,10/14/12,Rural Water Supply And Sanitat,0,DWE,31.89547112,-3.32820535,Butinzya,0,Lake Tanganyika,Butinzya,Shinyanga,17,5,Bukombe,Ushirombo,0,True,GeoData Consultants Ltd,WUG,,True,0,india mark ii,india mark ii,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
64617,0,2/15/13,Government Of Tanzania,1377,DWE,35.64879964,-4.29575478,Kisima Cha Hosteli,0,Internal,Riroda Kati,Manyara,21,1,Babati,Riroda,360,True,GeoData Consultants Ltd,VWC,,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
44267,200,3/10/11,Government Of Tanzania,1786,DWE,38.21585865,-4.5587833,Kwa Mzee Hamadi,0,Pangani,Pakoi,Tanga,4,1,Lushoto,Sunga,1,True,GeoData Consultants Ltd,VWC,Kidege forest,True,2002,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
48221,0,8/1/11,Hesawa,0,HESAWA,30.56989266,-2.577698,Mukivumu,0,Lake Victoria,Mukarehe Ya Kati,Kagera,18,30,Ngara,Kanazi,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
41283,500,7/7/11,European Union,1803,Accra,34.82401752,-9.02749522,Kwa Paulo Nganevanu,0,Rufiji,Magangasenga,Iringa,11,4,Njombe,Mtwango,105,True,GeoData Consultants Ltd,WUG,Mtwango water supplied sche,True,2011,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
6898,0,3/16/13,Pwc,2028,Wasso,35.51174236,-1.95559747,Shuleni,0,Lake Victoria,Sukenya,Arusha,2,5,Ngorongoro,Soit Sambu,219,True,GeoData Consultants Ltd,Parastatal,,False,2007,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
69519,0,2/12/13,Teonas Wambura,1272,Teonas Wambura,34.26759588,-1.70998407,Teonas Wambura,0,Lake Victoria,Kati,Mara,20,2,Serengeti,Kenyamonta,50,,GeoData Consultants Ltd,Other,,True,2009,other - rope pump,rope pump,rope pump,other,other,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
72279,0,2/12/13,Mgaya Masese,1277,Mgaya Masese,34.26067322,-1.71456596,Mgaya Masese,0,Lake Victoria,Geteba,Mara,20,2,Serengeti,Kenyamonta,60,,GeoData Consultants Ltd,Other,,True,2006,other - rope pump,rope pump,rope pump,other,other,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
2541,500,3/24/13,Government Of Tanzania,1890,DWE,36.6464879,-3.23864287,Kwa Ngoilenya,0,Pangani,Shaudo,Arusha,2,2,Arusha Rural,Olkokola,150,True,GeoData Consultants Ltd,VWC,Olkokola pipe line,True,2001,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
5884,0,4/17/11,Government Of Tanzania,0,Centr,36.12341771,-5.0191427,Kwa Kibido,0,Internal,Kwamsami,Dodoma,1,1,Kondoa,Jangalo,0,True,GeoData Consultants Ltd,VWC,Ntom,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
59501,0,2/23/11,Tz Japan,1734,DWE,34.92232809,-9.15700126,Teachers Houses,0,Rufiji,Magegere,Iringa,11,4,Njombe,Ikuka,40,True,GeoData Consultants Ltd,VWC,Ikuna gravity water Scheme,False,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
56755,500,8/3/11,Co,761,DWE,30.56341735,-7.07275756,Nguvu Kazi,0,Lake Tanganyika,Nguvu Kazi,Rukwa,15,3,Nkasi,Kabwe,350,True,GeoData Consultants Ltd,VWC,,False,2007,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
44044,0,10/3/12,Wsdp,0,WSDP,33.40267546,-3.56424549,Ng'Wana Jilala,0,Internal,Njile,Shinyanga,17,7,Shinyanga Urban,Chibe,0,True,GeoData Consultants Ltd,WUG,Lake Victoria,True,0,afridev,afridev,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,lake,river/lake,surface,hand pump,hand pump
70724,0,2/18/13,Netherlands,0,DWE,33.6067398,-2.85111469,Jija Primary School A,0,Lake Victoria,Madukani,Shinyanga,17,2,Maswa,Shishiyu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
19085,0,7/12/11,World Vision,0,TUKWALE ENTERP,31.59708347,-1.51274334,Shule Ya Msingi Bweyenza,0,Lake Victoria,Bweyenza,Kagera,18,2,Bukoba Rural,Ibwera,0,True,GeoData Consultants Ltd,VWC,NCHULOWAIBALE WATER SUPPLY SCHEME,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
27991,0,3/18/13,Government Of Tanzania,916,RWE,36.91849423,-3.55972217,Benson Martin,0,Pangani,Kati,Arusha,2,7,Meru,Mbuguni,120,True,GeoData Consultants Ltd,VWC,Tengeru gravity water supply,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
62017,0,4/1/11,Tanza,413,DWE,37.78379155,-7.23500908,Kwa Mzee Mustapha,0,Wami / Ruvu,Tembe,Morogoro,5,2,Morogoro Rural,Kolero,250,True,GeoData Consultants Ltd,VWC,Kole,True,2006,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
45804,0,1/19/13,Fini Water,330,FINI WATER,38.98131203,-10.04697226,Mnachinyimba,0,Ruvuma / Southern Coast,Mnazi Mmoja,Lindi,80,53,Ruangwa,Mandarawe,603,True,GeoData Consultants Ltd,VWC,,False,1980,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
23471,1000,3/7/13,Stantons,970,World Vision,35.72544541,-3.81488004,Shuleni,0,Internal,Kisese A,Manyara,21,1,Babati,Magara,385,True,GeoData Consultants Ltd,VWC,,True,2011,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
3346,250,2/9/13,Imf,1274,Government,29.88083103,-4.50007873,Kwa Mkui,0,Lake Tanganyika,Igarika,Kigoma,16,2,Kasulu,Janda,750,True,GeoData Consultants Ltd,Water authority,Nyasovu,True,2007,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
5467,2000,2/15/13,Danida,1022,DWE,35.66808499,-10.3899165,Kwa Father Hongo,0,Lake Nyasa,Kanisani,Ruvuma,10,2,Songea Rural,Gumbiro,1530,True,GeoData Consultants Ltd,VWC,,True,1991,other,other,other,vwc,user-group,pay annually,annually,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
8084,0,3/11/11,Amref,-31,AMREF,39.34034161,-7.157605,Kisima Cha Pampu Payo,0,Wami / Ruvu,Payo,Pwani,6,4,Mkuranga,Mbezi,1,True,GeoData Consultants Ltd,VWC,,False,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
14461,0,1/30/13,Government Of Tanzania,0,Government,33.60620788,-3.21898374,Joshoni,0,Lake Victoria,Ngegemo,Shinyanga,17,2,Maswa,Isanga,0,True,GeoData Consultants Ltd,VWC,Njia panda Piped water Scheme,False,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
27605,0,1/28/13,Finw,207,FinW,39.75860942,-10.7713214,Nakale,0,Ruvuma / Southern Coast,Nakale,Mtwara,9,4,Tandahimba,Mihambwe,1,True,GeoData Consultants Ltd,Water Board,Borehole,True,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
52743,0,3/3/11,District Council,0,DWE,39.1185719,-4.93571179,Jamwendei,0,Pangani,Mlimani,Tanga,4,8,Mkinga,Kwale,1,True,GeoData Consultants Ltd,VWC,shallow well,True,2005,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
34363,2000,3/9/11,Danida,1021,DANID,35.06799597,-7.93031238,none,0,Rufiji,Majengo A,Iringa,11,1,Iringa Rural,Mahuninga,1,True,GeoData Consultants Ltd,VWC,Mahuni,True,1989,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
24356,2000,3/15/11,Danida,1194,DANID,35.87502501,-7.45897854,none,0,Rufiji,Iyaveya,Iringa,11,1,Iringa Rural,Kihorogota,500,True,GeoData Consultants Ltd,VWC,Kiholo,True,1990,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
45272,0,3/7/13,Government Of Tanzania,1005,Central govt,37.61420151,-3.76236724,Mazighani,0,Pangani,Mazighani,Kilimanjaro,3,2,Mwanga,Lembeni,14,True,GeoData Consultants Ltd,Water Board,Chanjare water supply,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other
46475,0,3/26/13,Oikos E.Africa/european Union,1400,Oikos E .Africa,36.91722471,-3.25059862,Madukani,0,Pangani,Center,Arusha,2,7,Meru,Leguruki,230,True,GeoData Consultants Ltd,Water Board,Malemeu gravity water supply,True,2012,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
2229,500,10/3/13,Danida,446,DANIDA,34.61368357,-10.54751327,Kwa Mzee Kabanda,0,Lake Nyasa,Litimba,Ruvuma,10,3,Mbinga,Lituhi,96,True,GeoData Consultants Ltd,VWC,DANIDA,True,1994,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
35701,0,10/15/12,World Vision,0,World vision,32.11874929,-3.66398423,Inoja Badahi,0,Lake Tanganyika,Ilangale B,Shinyanga,17,5,Bukombe,Masumbwe,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
31488,0,11/5/12,Government Of Tanzania,0,Central government,33.12492069,-4.86132602,Shuleni,0,Lake Tanganyika,Idete,Tabora,14,3,Uyui,Isikizya,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
59537,0,3/2/13,Kiliwater,1415,Kiliwater,37.60990068,-3.22329389,Kwa Anolrd Roman,0,Pangani,Booni Ka Mlengu,Kilimanjaro,3,1,Rombo,Shimbi,1,True,GeoData Consultants Ltd,Company,Marua msahatie water supply,True,1998,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
52930,0,3/5/11,Donor,276,Do,38.49602842,-6.17962653,Mihuga Primary School,0,Wami / Ruvu,Mihuga A,Pwani,6,1,Bagamoyo,Miono,1900,True,GeoData Consultants Ltd,VWC,,False,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
60631,0,1/24/13,Hesawa,1415,Hesawa,34.36933211,-1.80714556,Mwl.Tabu,0,Lake Victoria,Muningori,Mara,20,2,Serengeti,Nyamatare,20,False,GeoData Consultants Ltd,Other,,,2000,other - rope pump,rope pump,rope pump,other,other,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
24764,0,2/19/11,Sao H,1867,Sao,35.21764169,-8.40781241,none,0,Rufiji,I,Iringa,11,2,Mufindi,Mafinga,0,False,GeoData Consultants Ltd,Company,Sao,True,0,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
40439,0,10/24/12,Adb,0,DWE,33.47296999,-3.40464532,Shule,0,Internal,Ngado,Shinyanga,17,8,Kishapu,Bugoro,0,False,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
4045,0,10/8/12,Rural Water Supply And Sanitat,0,DWE,31.45472581,-3.39647692,Namonge,0,Lake Tanganyika,Namonge,Shinyanga,17,5,Bukombe,Uyovu,0,,GeoData Consultants Ltd,Parastatal,,True,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
19153,0,3/22/13,Ms,1923,DWE,36.74505323,-3.15576908,Kanisani,0,Internal,Losinoni Juu,Arusha,2,2,Arusha Rural,Oldonyosambu,150,True,GeoData Consultants Ltd,VWC,Losinoni maji salama,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
70900,30,3/8/11,Government Of Tanzania,349,Go,37.92451064,-5.99897495,Apendae,0,Wami / Ruvu,Chapuku,Pwani,6,1,Bagamoyo,Kibindu,30,True,GeoData Consultants Ltd,VWC,Kibindu water,True,2009,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
13236,0,2/18/13,Netherlands,0,DWE,33.6605709,-2.99168696,Idoselo,0,Lake Victoria,Kadoto,Shinyanga,17,2,Maswa,Kadoto,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
3809,0,7/21/11,Concern World Wide,0,DWE,31.48088837,-2.79334511,Katumwa,0,Lake Tanganyika,Songambele,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
72327,0,2/16/13,District Council,1274,District council,37.62537551,-3.16353541,Kwa Ulirki Fabian,0,Pangani,Mongou,Kilimanjaro,3,1,Rombo,Kirwa Keni,1,True,GeoData Consultants Ltd,Company,Mrao water supply,True,2008,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
52583,500,2/4/11,Unicef,1509,DWE,34.52926428,-8.96416458,Mabandani,0,Rufiji,Mhimbili,Iringa,11,4,Njombe,Luduga,130,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
31623,0,7/21/11,Unicef,0,UNICEF,30.5435088,-2.74227735,Murunyinya Anb,0,Lake Victoria,Bukiriro Kati,Kagera,18,30,Ngara,Bukiriro,0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
39961,0,3/17/13,Lawatefuka Water Supply,1243,Lawatefuka water sup,37.0348505,-3.21418886,Kwa Silvano Lyamuya,0,Pangani,Bingati,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Bingati B,True,2013,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
20937,0,4/4/11,Government Of Tanzania,0,Centr,35.80752399,-4.59925346,Masange Kati,0,Internal,Masange,Dodoma,1,1,Kondoa,Masange,0,True,GeoData Consultants Ltd,VWC,Masa,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
30671,0,10/29/12,Government Of Tanzania,0,DWE,32.85558594,-3.94794517,Sokoni,0,Internal,Nsojo,Tabora,14,1,Nzega,Igusule,0,False,GeoData Consultants Ltd,VWC,,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
36219,500,3/21/11,Caritas,340,DWE,36.42045619,-8.65569924,Cinogamweni,0,Rufiji,Mahimbo Chini,Morogoro,5,4,Ulanga,Itete,323,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
